Ulasan,Term,TF,IDF,TF-IDF
 ulasan16,di,1,4.663561646129646,0.13048754039444194
 ulasan16,ga,1,3.1183660024238997,0.08725260660886545
 ulasan16,jatuh,1,3.4934903934793917,0.09774867438818118
 ulasan16,kali,1,3.641910398597665,0.10190150067906699
 ulasan16,kredivo,2,1.8514851523827467,0.10360997106653742
 ulasan16,laku,1,3.865053949911875,0.10814510918589078
 ulasan16,lebih,4,5.138019625724763,0.5750519404117743
 ulasan16,limit,1,2.2436874666125006,0.06277889757822293
 ulasan16,lolos,1,6.678464666671911,0.18686499591753822
 ulasan16,permanen,1,4.311341052540294,0.12063232619953834
 ulasan16,pinjam,1,2.9648925999676035,0.08295838508418409
 ulasan16,registrasi,1,6.860786223465865,0.1919663955155628
 ulasan16,sampah,1,5.985317486111966,0.16747057646182617
 ulasan16,tangguh,1,4.859306223255742,0.13596451922583194
 ulasan16,tempo,1,3.4332715334863373,0.09606373666845096
 ulasan16,tidak,1,1.8730784340133146,0.052409170579553174
 ulasan16,tunggu,1,5.069026754237811,0.1418325484992903
 ulasan17,akun,1,2.842603022209329,0.10426439611855226
 ulasan17,anggap,2,6.5243139868446525,0.4786131954489198
 ulasan17,bayar,1,1.9704370952441121,0.07227405030532348
 ulasan17,bisa,1,2.8142323250801136,0.10322378173077858
 ulasan17,buruk,1,4.538398503175641,0.1664648125615423
 ulasan17,error,1,5.425701698176543,0.1990103812104236
 ulasan17,gara,2,5.525785156733526,0.4053627241976904
 ulasan17,kali,1,3.641910398597665,0.13358234880526304
 ulasan17,kredensial,1,7.7770769553400205,0.28525693738473895
