Formalisasi,Stopword Removal
"['jelek', 'banget', 'bilang', 'nya', 'transaksi', 'buat', 'naikin', 'limit', 'tapi', 'gilir', 'di', 'pakai', 'buat', 'transaksi', 'bahkan', 'tidak_bisa', 'dan', 'alas', 'nya', 'untuk', 'jaga', 'aman', 'akun', 'ini', 'tolol', 'sekali', 'nama', 'nya', 'saya', 'saran', 'kan', 'buat', 'guna', 'baru', 'yang', 'ingin', 'coba', 'lebih baik', 'urung', 'kan', 'niat', 'saja', 'karena', 'ini', 'aplikasi', 'yang', 'paling', 'tidak_jelas']",jelek banget bilang nya transaksi naikin limit gilir pakai transaksi tidak bisa alas nya jaga aman akun tolol nama nya saran coba lebih baik urung niat aplikasi tidak jelas
"['sangat', 'bagus', 'dan', 'mbantu', 'sekali', 'terus', 'tingkat', 'layan', 'makin', 'sukses', 'sipp', 'sangat', 'bantu', 'sangat', 'puas', 'karena', 'saat', 'perlu', 'bisa', 'langsung', 'pakai', 'tanpa', 'ribet']",bagus mbantu tingkat layan sukses sipp bantu puas langsung pakai ribet
"['ada', 'limit', 'tidak_bisa', 'belanja', 'selalu', 'begini', 'kredivo', 'tiap', 'habis', 'bayar', 'ada', 'limit', 'tidak', 'bisa', 'belanja', 'padahal', 'bayar', 'juga', 'tidak', 'pernah', 'terlambat', 'kalau', 'begini', 'lebih baik', 'tadi', 'ga', 'aku', 'bayar']",limit tidak bisa belanja kredivo habis bayar limit belanja bayar terlambat lebih baik ga bayar
"['sangat', 'bantu', 'untuk', 'bayar', 'listrik', 'token', 'kalau', 'lagi', 'ke', 'pepet', 'terima', 'kasih', 'moga', 'lebih', 'baik', 'lagi', 'sukses', 'untuk', 'kredivo', 'tenor', 'untuk', 'pinjam', 'bulan', 'sudah', 'buka', 'pasti', 'lebih', 'enak', 'bagus', 'kerja']",bantu bayar listrik token pepet terima kasih moga sukses kredivo tenor pinjam buka enak bagus kerja
"['bagus', 'banget', 'soal', 'bantu', 'sekali', 'di', 'saat', 'kita', 'tiba', 'tidak', 'bisa', 'keluar', 'beli', 'pulsa', 'langsung', 'saja', 'masuk', 'ke', 'kredivo', 'cuma', 'agak', 'kecewa', 'dengan', 'limit', 'sudah', 'transaksi', 'kali', 'kali', 'bayar', 'juga', 'tidak', 'pernah', 'terlambat', 'tapi', 'kasih', 'limit', 'dikit']",bagus banget bantu beli pulsa langsung masuk kredivo kecewa limit transaksi kali kali bayar terlambat kasih limit dikit
"['padahal', 'bayar', 'tepat', 'waktu', 'bahkan', 'belum', 'jatuh', 'tempo', 'sudah', 'bayar', 'lunas', 'mau', 'laku', 'pinjam', 'kredifazz', 'yang', 'ke', 'dua', 'kenapa', 'tolak', 'aplikasi', 'aneh', 'saya', 'saran', 'tidak_unduh', 'kredivo', 'copot', 'delete', 'akun', 'pihak', 'kredivo', 'tolong', 'hapus', 'data', 'saya']",bayar jatuh tempo bayar lunas laku pinjam kredifazz tolak aplikasi aneh saran tidak unduh kredivo copot delete akun kredivo tolong hapus data
"['turut', 'ini', 'aplikasi', 'baik', 'wlpun', 'lmitku', 'masih', 'agak', 'kecil', 'alhamdulillah', 'sekarang', 'naik', 'sedikit', 'demi', 'sedikit', 'yang', 'keren', 'lagi', 'untuk', 'pulsa', 'kuota', 'harga', 'juga', 'murah', 'ada', 'flessale', 'terus', 'terima kasih', 'kredivo']",aplikasi wlpun lmitku alhamdulillah keren pulsa kuota harga murah flessale terima kasih kredivo
"['langsung', 'dapat', 'limit', 'jt', 'untuk', 'guna', 'pertama', 'dan', 'limit', 'oorb', 'untuk', 'belanja', 'mudah', 'dan', 'cepat', 'cair']",langsung limit jt limit oorb belanja mudah cepat cair
"['sangat', 'puas']",puas
"['kadang', 'suka', 'bingun', 'sama', 'kedivo', 'bayar', 'cepat', 'salah', 'bayar', 'lambat', 'juga', 'salah', 'saya', 'sdh', 'bayar', 'sebelum', 'jatuh', 'tempo', 'dan', 'limit', 'juga', 'sdh', 'di', 'naikin', 'eh', 'pas', 'mau', 'di', 'guna', 'lagi', 'kata', 'transaksi', 'tidak', 'di', 'tuju', 'karena', 'langgar', 'tentu', 'guna', 'saran', 'dari', 'saya', 'tolong', 'dari', 'pihak', 'kredivo', 'tolong', 'di', 'cek', 'di', 'baik', 'lagi', 'aplikasi', 'yaa', 'terima kasih']",kadang suka bingun kedivo bayar cepat salah bayar lambat salah sdh bayar jatuh tempo limit sdh naikin eh pas transaksi tuju langgar saran tolong kredivo tolong cek aplikasi yaa terima kasih
"['saya', 'udeh', 'bayar', 'masih', 'ttep', 'ada', 'tagih']",udeh bayar ttep tagih
"['saya', 'coba', 'daftar', 'dan', 'di', 'tahun', 'ini', 'saya', 'coba', 'masuk', 'akun', 'kembali', 'ada', 'maju', 'atau', 'mungkin', 'tempat', 'saya', 'sudah', 'daftar', 'yang', 'belum', 'tidak_daftar', 'saya', 'dapat', 'limit', 'digit', 'jauh', 'beda', 'dari', 'aplikasi', 'langgan', 'saya', 'tapi', 'tidak_kredivo', 'bisa', 'buat', 'operasional', 'usaha', 'saya', 'terima kasih', 'kredivo']",coba daftar coba masuk akun maju daftar tidak daftar limit digit beda aplikasi langgan tidak kredivo operasional usaha terima kasih kredivo
"['belum', 'pakai', 'kredivo', 'oke', 'saja', 'level', 'juga', 'udh', 'tinggi', 'bayar', 'selalu', 'ontime', 'kadang', 'juga', 'belum', 'tanggal', 'jatuh', 'tempo', 'waktu', 'bayar', 'kali', 'ini', 'kok', 'ga', 'masuk', 'akal', 'transaksi', 'cuma', 'sekitar', 'ribu', 'aplikasi', 'kok', 'waktu', 'bayar', 'di', 'banking', 'jadi', 'ribu', 'selisih', 'lumayan', 'aku', 'hitung', 'lagi', 'jumlah', 'di', 'transaksi', 'benar', 'cuma', 'ribu', 'udh', 'telepon', 'cs', 'juga', 'jawab', 'muter', 'tidak bisa', 'kasih', 'data', 'valid', 'yang', 'bayar', 'apa', 'saja', 'udh', 'langsung', 'bayar', 'soal', 'ga', 'pernah', 'gin', 'selalu', 'tepat', 'nominal', 'tapi', 'ini', 'kcwa']",pakai kredivo oke level udh bayar ontime kadang tanggal jatuh tempo bayar kali ga masuk akal transaksi ribu aplikasi bayar banking ribu selisih lumayan hitung transaksi ribu udh telepon cs muter tidak bisa kasih data valid bayar udh langsung bayar ga gin nominal kcwa
"['ga', 'seperti', 'yang', 'la']",ga la
"['kecewa', 'saa', 'kredivo', 'padahal', 'cicil', 'lunas', 'tapi', 'transaksi', 'tida', 'isa', 'maau', 'apa', 'ga', 'bisa', 'pas', 'masuk', 'pin', 'tidak_bisa', 'sudah', 'tlpon', 'konsumen', 'servis', 'tunggu', 'beberapa', 'saat', 'padaal', 'saya', 'selaly', 'bayarbahkan', 'jauh', 'dari', 'jatuh', 'tempo', 'sudah', 'bayar', 'cuma', 'sekali', 'saja', 'lewat', 'hari', 'itu', 'langsungd', 'bayar', 'lunas', 'kecewa', 'banget', 'transaksi', 'jauh', 'dari', 'limit', 'limit', 'jt', 'transaksi', 'ribu', 'ga', 'bisa', 'beli', 'pulsa', 'tidak', 'bisa', 'payah']",kecewa saa kredivo cicil lunas transaksi tida isa maau ga pas masuk pin tidak bisa tlpon konsumen servis tunggu padaal selaly bayarbahkan jatuh tempo bayar langsungd bayar lunas kecewa banget transaksi limit limit jt transaksi ribu ga beli pulsa payah
"['kredivo', 'baik', 'proses', 'nya', 'mudah', 'dan', 'cepat', 'cair', 'nya', 'sangat', 'rekomendasi', 'untuk', 'guna', 'baru']",kredivo proses nya mudah cepat cair nya rekomendasi
"['masih', 'oke', 'sampai', 'saat', 'ini', 'masih', 'suka', 'dan', 'masih', 'pakai', 'bahkan', 'limit', 'udh', 'naik', 'masuk', 'saja', 'rizzjgke', 'jika', 'tarik', 'milik', 'aplikasi', 'yang', 'istimewa', 'ini', 'oh', 'iya', 'dan', 'cashbacknya', 'pun', 'ada', 'dalam', 'bentuk', 'kredipoin', 'mana', 'nilai', 'rupiah', 'poinkredi', 'kalau', 'kalian', 'pakai', 'untuk', 'belanja', 'belanja', 'terus', 'yuk', 'dan', 'dapetin', 'poinkredi', 'banyak', 'nyaa']",oke suka pakai limit udh masuk rizzjgke tarik milik aplikasi istimewa oh iya cashbacknya bentuk kredipoin nilai rupiah poinkredi pakai belanja belanja yuk dapetin poinkredi nyaa
"['apa', 'ini', 'limit', 'masih', 'ada', 'gk', 'bisa', 'aju', 'transaksi', 'payah', 'ini', 'gk', 'rekomendasi', 'bohong', 'percuma', 'bayar', 'tertib', 'tapi', 'gk', 'bisa', 'pakai', 'limit', 'juta', 'buat', 'transaksi', 'ribu', 'saja', 'tidak', 'bisa', 'gmn', 'konsep', 'itu', 'bayar', 'iya', 'tidak_terlambat', 'payah', 'bos']",limit gk aju transaksi payah gk rekomendasi bohong bayar tertib gk pakai limit juta transaksi ribu gmn konsep bayar iya tidak terlambat payah bos
"['kredivo', 'bagus', 'cuma', 'kadang', 'bingung', 'mengerti', 'kita', 'bayar', 'beli', 'makan', 'pakai', 'qr', 'tapi', 'saldo', 'kita', 'kurang', 'langsg', 'drastis', 'jadi', 'bingung', 'benar', 'ini', 'bisa', 'di', 'paket', 'untuk', 'apa', 'biar', 'konsisten', 'limit', 'kayak', 'shopi', 'mau', 'buat', 'apa', 'saja', 'ada', 'masalah']",kredivo bagus kadang bingung mengerti bayar beli makan pakai qr saldo langsg drastis bingung paket biar konsisten limit kayak shopi
['baik'],
"['aplikasi', 'yang', 'selalu', 'nyaman', 'di', 'pakai', 'tidak_ribet', 'dan', 'bunga', 'juga', 'ringan', 'jika', 'tidak_bawa', 'uang', 'cash', 'bisa', 'guna', 'bayar', 'qris', 'di', 'aplikasi', 'kredivo', 'tenor', 'juga', 'bak', 'pilih', 'pokok', 'kredivo']",aplikasi nyaman pakai tidak ribet bunga ringan tidak bawa uang cash bayar qris aplikasi kredivo tenor bak pilih pokok kredivo
"['baru', 'jatuh', 'tempo', 'sangat', 'ganggu', 'tugas', 'nya', 'nelponin', 'tiap', 'saat', 'apalagi', 'lebih', 'parah', 'ganggu', 'nya', 'meski', 'riwayat', 'bayar', 'belum', 'nya', 'tidak_pernah', 'terlambat', '', 'bahkan', 'kadang', 'bayar', 'double']",jatuh tempo ganggu tugas nya nelponin parah ganggu nya riwayat bayar nya tidak pernah terlambat  kadang bayar double
"['saldo', 'aplikasi', 'ada', 'banyak', 'tapi', 'ko', 'saldo', 'ga', 'bisa', 'di', 'pakai', 'kan', 'percumah', 'padahal', 'aplikasi', 'sangat', 'bagus', '', 'bantu', 'tapi', 'saat', 'ini', 'saya', 'bom', 'bisa', 'guna', 'saldo', 'yang', 'ada', 'di', 'aplikasi', 'ini']",saldo aplikasi ko saldo ga pakai percumah aplikasi bagus  bantu bom saldo aplikasi
"['sebenernya', 'bagus', 'banget', 'aplikasi', 'tetapi', 'dc', 'nya', 'bahasa', 'kasar', 'memang', 'salah', 'kami', 'benar', 'kalau', 'terlambat', 'bayar', 'tapi', 'kan', 'hnya', 'terlambat', 'tidak_ada', 'ingin', 'untuk', 'tidak', 'bayar', 'jadi', 'tolong', 'cara', 'tagih', 'untuk', 'tidak', 'kasar', 'bahasa', 'terima kasih']",sebenernya bagus banget aplikasi dc nya bahasa kasar salah terlambat bayar hnya terlambat tidak ada bayar tolong tagih kasar bahasa terima kasih
"['saya', 'kasih', 'bintang', 'limit', 'saya', 'sudah', 'kembali', 'banyak', 'dan', 'cicil', 'sudah', 'kurang', 'udh', 'ga', 'pernah', 'terlambat', 'tapi', 'ga', 'bisa', 'di', 'pinjem', 'dan', 'ga', 'bisa', 'di', 'guna', 'belanja', 'di', 'shopee', 'jadi', 'buat', 'apa', 'tuh', 'limit', 'banyak', 'kalau', 'ga', 'bisa', 'di', 'guna', 'tolong', 'lah', 'cek', 'lagi']",kasih bintang limit cicil udh ga terlambat ga pinjem ga belanja shopee tuh limit ga tolong cek
"['soal', 'pinjam', 'sudah', 'bagus', 'kali', 'ini', 'saya', 'turun', 'reting', 'karena', 'daya', 'sudah', 'ulang', 'kali', 'terbaru', 'ke', 'premium', 'selalu', 'saja', 'gagal', 'saya', 'selalu', 'guna', 'buat', 'pinjam', 'tapi', 'limit', 'saya', 'iti', 'itu', 'saja', 'tidak_bisa', 'ubah', 'bulan', 'lagi', 'kalau', 'memang', 'masih', 'sama', 'saya', 'turunin', 'lagi', 'reting', 'bintang', 'tolong', 'lah', 'pihak', 'kredivo', 'saya', 'tidak_pernah', 'lambat', 'bayar', 'selalu', 'bayar', 'belum', 'tanggal', 'jatuh', 'tempo', 'tapi', 'kenapa', 'kalian', 'seperti', 'ini']",pinjam bagus kali turun reting daya ulang kali terbaru premium gagal pinjam limit iti tidak bisa ubah turunin reting bintang tolong kredivo tidak pernah lambat bayar bayar tanggal jatuh tempo
"['kenapa', 'kok', 'bisa', 'apa', 'masalah']",
"['mohon', 'informasi', 'admin', 'kenapa', 'telah', 'di', 'terbaru', 'tidak_bisa', 'buka', 'aplikasi', 'kredivo', 'lagi', 'muncul', 'notice', 'warning', 'kode', 'guna', 'aplikasi', 'di', 'emulator', 'telah', 'di', 'blokir', 'saya', 'login', 'di', 'seluler', 'poco', 'nfc', 'mohon', 'informasi']",mohon informasi admin terbaru tidak bisa buka aplikasi kredivo muncul notice warning kode aplikasi emulator blokir login seluler poco nfc mohon informasi
"['dalam', 'transaksi', 'sdh', 'bagus', 'dan', 'lancar', 'serta', 'lebih', 'murah', 'daripada', 'kredit', 'yang', 'la', 'hanya', 'saja', 'infinite', 'kartu', 'sudah', 'tidak', 'ada', 'sehingga', 'tidak', 'bisa', 'lagi', 'langgan', 'aplikasi', 'streaming', 'dengan', 'metode', 'bayar', 'kredivo', 'limit', 'nya', 'pun', 'kadang', 'tidak', 'tambah', 'padahal', 'udh', 'bayar', 'lebih', 'awal', 'tagih', 'entah', 'harus', 'lunas', 'semua', 'dulu', 'baru', 'naik', 'limit']",transaksi sdh bagus lancar murah kredit la infinite kartu langgan aplikasi streaming metode bayar kredivo limit nya kadang udh bayar tagih lunas limit
"['saya', 'laku', 'blokir', 'akun', 'dan', 'laku', 'hapus', 'aplikasi', 'karena', 'akun', 'saya', 'tidak_bisa', 'tutup', 'mau', 'pun', 'guna', 'jika', 'ada', 'hal', 'hal', 'yang', 'kait', 'penyalahgunaan', 'data', 'pada', 'akun', 'saya', 'akan', 'saya', 'lapor', 'pada', 'pihak', 'wajib']",laku blokir akun laku hapus aplikasi akun tidak bisa tutup kait penyalahgunaan data akun lapor wajib
['huh'],huh
"['murah', 'tapi', 'limit', 'lambat', 'naik', 'kenapa', 'masih', 'saya', 'kasih', 'bintang', 'alhamdulillah', 'saya', 'nga', 'oerna', 'terlambat', 'bayar', 'uda', 'guna', 'lebih', 'dari', 'tahun', 'tapi', 'limit', 'lambat', 'sekali', 'bagaimana', 'mau', 'guna', 'maksimal', 'kalau', 'limit', 'nya', 'dikit', 'moga', 'ada', 'di', 'baik', 'saya', 'uda', 'pakai', 'tahun', 'limit', 'kami', 'masih', 'di', 'bawa', 'juta', 'bayar', 'saja', 'masih', 'cicil', 'bulan', 'padahal', 'di', 'aplikasi', 'sudah', 'di', 'sedia', 'bulan', 'tapi', 'nga', 'di', 'nyata']",murah limit lambat kasih bintang alhamdulillah nga oerna terlambat bayar uda limit lambat maksimal limit nya dikit moga uda pakai limit bawa juta bayar cicil aplikasi sedia nga nyata
"['sudah', 'lama', 'langgan', 'di', 'kredivo', 'dengan', 'kredivo', 'kita', 'bebas', 'bisa', 'belanja', 'apa', 'saja', 'selain', 'itu', 'juga', 'ada', 'pinjam', 'yang', 'sangat', 'mudah', 'cair', 'dan', 'tidak_perlu', 'tunggu', 'lama', 'terima kasih', 'kredivo']",langgan kredivo kredivo bebas belanja pinjam mudah cair tidak perlu tunggu terima kasih kredivo
"['turut', 'ini', 'aplikasi', 'pinjam', 'yang', 'mudah', 'banget', 'cair', 'iya', 'aku', 'sudah', 'cukup', 'lama', 'pakai', 'aplikasi', 'ini', 'dan', 'saat', 'pinjam', 'kembali', 'pun', 'juga', 'tepat', 'waktu', 'dan', 'bayar', 'jatuh', 'tempo', 'apa', 'karena', 'itu', 'iya', 'pinjam', 'jadi', 'mudah', 'cair', 'pokok', 'bagus', 'banget', 'kredivo']",aplikasi pinjam mudah banget cair iya pakai aplikasi pinjam bayar jatuh tempo iya pinjam mudah cair pokok bagus banget kredivo
"['aplikasi', 'bagus', 'mudah', 'guna', 'oh', 'iya', 'cuma', 'hal', 'yang', 'bikin', 'saya', 'heran', 'sisa', 'limit', 'saya', 'kan', 'ada', 'jta', 'an', 'lebih', 'tapi', 'pas', 'saya', 'mau', 'pakai', 'cuma', 'sisa', 'jta', 'an', 'lagi', 'padahal', 'saya', 'belum', 'ada', 'pakai', 'lagi', 'belum', 'nya', 'tolong', 'admin', 'solusi', 'nya']",aplikasi bagus mudah oh iya bikin heran sisa limit jta an pas pakai sisa jta an pakai nya tolong admin solusi nya
"['akal', 'akal', 'kredivo', 'limit', 'baru', 'pakai', 'untuk', 'bayar', 'bpjs', 'listrik', 'tiba', 'tiba', 'besok', 'iya', 'akun', 'di', 'tangguh', 'wlpun', 'belum', 'jatuh', 'tempo', 'saya', 'bayar', 'tapi', 'tetap', 'akun', 'tangguh', 'telah', 'lunas', 'akun', 'di', 'blokir', 'permanen', 'tanya', 'cs', 'ga', 'ada', 'jawab', 'email', 'jawab', 'iya', 'ambang', 'terus', 'untuk', 'apa', 'di', 'ikan', 'limit', 'jika', 'pakai', 'langsung', 'di', 'bodoh']",akal akal kredivo limit pakai bayar bpjs listrik besok iya akun tangguh wlpun jatuh tempo bayar akun tangguh lunas akun blokir permanen cs ga email iya ambang ikan limit pakai langsung bodoh
"['terima kasih', 'kredivo', 'cair', 'cepat', 'baru', 'daftar', 'tapi', 'limit', 'pinjam', 'sudah', 'puas', 'tagih', 'jatuh', 'tempo', 'tidak_ada', 'yang', 'nelvon', 'ulang', 'kali', 'biasa', 'aplikasi', 'selain', 'jatuh', 'tempo', 'kurang', 'beberapa', 'hari', 'sudah', 'banyak', 'yang', 'telvon', 'kalau', 'kredivo', 'enak', 'tenang']",terima kasih kredivo cair cepat daftar limit pinjam puas tagih jatuh tempo tidak ada nelvon ulang kali aplikasi jatuh tempo telvon kredivo enak tenang
"['parah', 'tagih', 'karena', 'terlambat', 'naik', 'jadi', 'berapa', 'persen', 'itu', 'bunga', 'dendany', 'kotoran', 'gede', 'banget', 'beda', 'banget', 'sama', 'shopee', 'terlambat', 'hanya', 'denda', 'berapa', '', 'persen', 'doang', 'dari', 'tagih', 'kapok', 'pakai', 'ini', 'apilkasi', 'semoga', 'bisa', 'lunas', 'auto', 'delete', 'ini', 'aplikasi']",parah tagih terlambat persen bunga dendany kotoran gede banget beda banget shopee terlambat denda  persen doang tagih kapok pakai apilkasi semoga lunas auto delete aplikasi
"['tolong', 'dong', 'buat', 'kredivo', 'kalau', 'sudah', 'bayar', 'jangan', 'telepon', 'terus', 'bilang', 'belum', 'bayar', 'kan', 'malu', 'mana', 'tempat', 'umum']",tolong kredivo bayar telepon bilang bayar malu
"['luar', 'biasa']",
"['parah', 'makin', 'kesini', 'makin', 'gk', 'bisa', 'digunain', 'alas', 'nya', 'aman', 'akun', 'sia', 'memberikan', 'limit', 'besar', 'kalau', 'selalu', 'tolak', 'transaksi', 'saya', 'maaf', 'sya', 'copot', 'tidak_recomended']",parah kesini gk digunain alas nya aman akun sia limit tolak transaksi maaf sya copot tidak recomended
"['bayar', 'nya', 'mudah', 'dan', 'suku', 'bunga', 'nya', 'jelas', 'tapi', 'sulit', 'untuk', 'naik', 'limit', 'padahal', 'bayar', 'selalu', 'tepat', 'waktu', 'dan', 'sudah', 'jadi', 'konsumen', 'lama', 'tahun', 'lebih', 'aplikasi', 'belanja', 'belah', 'limit', 'nya', 'selalu', 'naik', 'apalagi', 'kalau', 'terus', 'terus', 'pakai', 'untuk', 'belanja']",bayar nya mudah suku bunga nya sulit limit bayar konsumen aplikasi belanja belah limit nya pakai belanja
"['dulu', 'saya', 'pertama', 'kali', 'pasang', 'kredivo', 'ulas', 'nya', 'mantap', 'perlu', 'yang', 'saya', 'perlu', 'sangat', 'manfaat', 'terima kasih', 'dan', 'sukses', 'terus', 'buat', 'kredivo', 'tapi', 'sekarang', 'jelek', 'banget', 'sudah', 'bulan', 'kredivo', 'saya', 'tidak', 'bisa', 'di', 'guna', 'sama', 'sekali', 'padahal', 'limit', 'ada', 'kan', 'lucu']",kali pasang kredivo ulas nya mantap manfaat terima kasih sukses kredivo jelek banget kredivo limit lucu
"['kecewa', 'limit', 'nya', 'kecil', 'dan', 'tidak_dapat', 'di', 'guna', 'pula', 'udh', 'hubungin', 'ke', 'cs', 'juga', 'tidak_ada', 'selesai', 'nya', 'tidak_ada', 'baik', 'sama', 'sekali', 'sampai', 'sekarang', 'pelayann', 'yang', 'sangat', 'buruk', 'hadap', 'konsumen']",kecewa limit nya tidak dapat udh hubungin cs tidak ada selesai nya tidak ada pelayann buruk hadap konsumen
"['aplikasi', 'yang', 'cukup', 'bantu', 'di', 'beberapa', 'bulan', 'akhir', 'karena', 'saya', 'sedang', 'bu', 'saya', 'coba', 'aju', 'pinjam', 'ke', 'beberapa', 'aplikasi', 'dan', 'ketika', 'saya', 'coba', 'hitung', 'aplikasi', 'ini', 'yang', 'bisa', 'bilang', 'untuk', 'bunga', 'masih', 'masuk', 'di', 'akal', 'sementara', 'untuk', 'aplikasi', 'la', 'hadeuh', 'hati', 'sudah']",aplikasi bantu bu coba aju pinjam aplikasi coba hitung aplikasi bilang bunga masuk akal aplikasi la hadeuh hati
['puas'],puas
"['terima kasih', 'kredivo', 'telah', 'bantu', 'untuk', 'urus', 'uang', 'saya', 'satu', 'aplikasi', 'agam', 'manfaat', 'dengan', 'cepat', 'dan', 'mudah', 'kredivo', 'solusi', 'baik', 'atas', 'masalah', 'uang', 'lebih', 'dengan', 'tenor', 'dan', 'bunga', 'yang', 'relatif', 'ringan', 'dan', 'kompetitif', 'tentu', 'awal', 'harap', 'cemas', 'tunggu', 'cair', 'pinjam', 'tunai', 'saya', 'akhir', 'alhamdulillah', 'cair', 'juga', 'dan', 'masalah', 'ukt', 'anak', 'saya', 'sudah', 'atas', 'terima kasih', 'kredivo']",terima kasih kredivo bantu urus uang aplikasi agam manfaat cepat mudah kredivo solusi uang tenor bunga relatif ringan kompetitif harap cemas tunggu cair pinjam tunai alhamdulillah cair ukt anak terima kasih kredivo
"['sederhana', 'dan', 'cepat', 'solusi', 'aman', 'untuk', 'pinjam', 'dan', 'transaksi', 'serta', 'cepat', 'dalam', 'realisasi', 'bagai', 'solusi', 'butuh', 'kita', 'apalagi', 'ada', 'cicil', 'yang', 'agak', 'lama', 'cukup', 'ringan', 'lagi', 'terima kasih', 'kredivo', 'the', 'terbaik']",sederhana cepat solusi aman pinjam transaksi cepat realisasi solusi butuh cicil ringan terima kasih kredivo the terbaik
"['belum', 'sih', 'bintang', 'untuk', 'kredivo', 'sekarang', 'mulai', 'agak', 'kecewa', 'karena', 'point', 'point', 'yang', 'di', 'tawar', 'tidak_di', 'cairin', 'telah', 'hasil', 'ikutin', 'misi', 'huhu', 'mohon', 'tinjau', 'kembali', 'kalau', 'adu', 'kayak', 'gin', 'harus', 'di', 'lampirin', 'bukti', 'sedang', 'aplikasi', 'ini', 'ga', 'bisa', 'di', 'screenshot']",sih bintang kredivo kecewa point point tawar tidak di cairin hasil ikutin misi huhu mohon tinjau adu kayak gin lampirin bukti aplikasi ga screenshot
"['tidak_bisa', 'di', 'guna', 'untuk', 'belanja', 'shopee', 'padahal', 'limit', 'masih', 'cukup', 'selalu', 'jawabanya', 'transaksi', 'sistem', 'nilai', 'kalau', 'punya', 'limit', 'ga', 'bisa', 'guna', 'buat', 'apa', 'masa', 'tiap', 'transaksi', 'harus', 'ada', 'nilai', 'apa', 'guna', 'limit', 'yang', 'sudah', 'di', 'accord', 'sebut', 'kalau', 'ga', 'bisa', 'guna']",tidak bisa belanja shopee limit jawabanya transaksi sistem nilai limit ga transaksi nilai limit accord ga
"['kenapa', 'atur', 'pin', 'ga', 'selesai', 'selesai', 'yah', 'buffering', 'terus', 'untuk', 'awal', 'guna', 'bisa', 'langsung', 'aju', 'pinjam', 'tunai', 'kan']",atur pin ga selesai selesai yah buffering langsung aju pinjam tunai
"['limit', 'banyak', 'tapi', 'gk', 'pakai', 'transaksi']",limit gk pakai transaksi
"['telah', 'sekian', 'lama', 'dapat', 'limit', 'juga', 'dari', 'kredivo', 'moga', 'tetap', 'bagus', 'layan', 'nya', 'top', 'sudah', 'kredivo', 'so', 'far', 'paling', 'mantapp', 'paling', 'kredibel', 'fitur', 'infinite', 'kartu', 'sudah', 'tidak_sedia', 'padahal', 'sangat', 'bantu', 'untuk', 'belanja', 'merchant', 'luar', 'negeri']",sekian limit kredivo moga bagus layan nya top kredivo so far mantapp kredibel fitur infinite kartu tidak sedia bantu belanja merchant negeri
"['makin', 'kesini', 'makin', 'tidak jelas', 'limit', 'jt', 'terlambat', 'bayar', 'juga', 'tidak', 'kadang', 'bayar', 'belum', 'jatuh', 'tempo', 'gilir', 'mau', 'minjam', 'lagi', 'tolak', 'dengan', 'alas', 'ada', 'pinjam', 'di', 'aplikasi', 'la', 'padahal', 'tidak_dan', 'mau', 'saya', 'coba', 'untuk', 'guna', 'belanja', 'di', 'toko', 'oren', 'qris', 'beli', 'paket', 'data', 'dan', 'la', 'tetap', 'tidak_bisa', 'dengan', 'alas', 'status', 'transaksi', 'tidak_sah', 'lah', 'demi', 'jaga', 'aman', 'akun', 'anda', 'kecewa', 'parah', 'makin', 'kesini', 'padahal', 'sering', 'pakai', 'ini', 'aplikasi', 'kalau', 'ada', 'rating', 'saya', 'pilih', 'karena', 'bintang', 'terlalu', 'bagus']",kesini tidak jelas limit jt terlambat bayar kadang bayar jatuh tempo gilir minjam tolak alas pinjam aplikasi la tidak dan coba belanja toko oren qris beli paket data la tidak bisa alas status transaksi tidak sah jaga aman akun kecewa parah kesini pakai aplikasi rating pilih bintang bagus
"['untuk', 'pinjam', 'ok', 'lah', 'satu', 'kurang', 'limit', 'sisa', 'pinjam', 'kadang', 'berbicara sembarangan', 'kalau', 'bisa', 'limit', 'sisa', 'pinjam', 'sesuai', 'dengan', 'sisa', 'pinjam', 'misal', 'limit', 'juta', 'pinjam', 'juta', 'untuk', 'angsur', 'bulan', 'dan', 'sisa', 'harus', 'juta', 'ketika', 'kita', 'bayar', 'pertama', 'harus', 'limit', 'nambah', 'lagi', 'tiap', 'bayar', 'kalau', 'ini', 'kadang', 'nambah', 'kadang', 'engga', 'beda', 'seperti', 'pinjam', 'di', 'tempat', 'la']",pinjam ok limit sisa pinjam kadang berbicara sembarangan limit sisa pinjam sesuai sisa pinjam limit juta pinjam juta angsur sisa juta bayar limit nambah bayar kadang nambah kadang engga beda pinjam la
